Semana;Categoría;Ranking;Título;Autor;Semanas en ranking;Género
10 de septiembre 2023;Combined Print & E-Book Fiction;9;IT ENDS WITH US;Colleen Hoover;115;Romance Contemporáneo
10 de septiembre 2023;Combined Print & E-Book Fiction;10;RED, WHITE AND ROYAL BLUE; Casey McQuiston;2;Romance Contemporáneo
10 de septiembre 2023;Combined Print & E-Book Fiction;11;THE COVENANT OF WATER;Abraham Verghese;17;Ficción histórica
10 de septiembre 2023;Combined Print & E-Book Fiction;12;A LITTLE LIFE;Hanya Yanagihara;1;Ficción Contemporánea
10 de septiembre 2023;Combined Print & E-Book Fiction;13;THE SILENT PATIENT;Alex Michaelides;60;Thriller
10 de septiembre 2023;Combined Print & E-Book Fiction;14;IT STARTS WITH US;Colleen Hoover;45;Romance Contemporáneo
10 de septiembre 2023;Combined Print & E-Book Fiction;15;VERITY;Colleen Hoover;90;Thriller psicológico
10 de septiembre 2023;Combined Print & E-Book Nonfiction;1;KILLERS OF THE FLOWER MOON;David Grann;91;Historia
10 de septiembre 2023;Combined Print & E-Book Nonfiction;2;GAMBLER;Billy Walters with Armen Keteyian;1;Autobiografía
10 de septiembre 2023;Combined Print & E-Book Nonfiction;3;OUTLIVE;Peter Attia with Bill Gifford;22;Ciencia
10 de septiembre 2023;Combined Print & E-Book Nonfiction;4;THE BODY KEEPS THE SCORE;Bessel van der Kolk;157;Psicología
10 de septiembre 2023;Combined Print & E-Book Nonfiction;5;AMERICAN PROMETHEUS;Kai Bird and Martin J. Sherwin;8;Biografía
10 de septiembre 2023;Combined Print & E-Book Nonfiction;6;THE WAGER;David Grann;19;Historia
10 de septiembre 2023;Combined Print & E-Book Nonfiction;7;NECESSARY TROUBLE;Drew Gilpin Faust;1;Memoria
10 de septiembre 2023;Combined Print & E-Book Nonfiction;8;I'M GLAD MY MOM DIED;Jennette McCurdy;55;Autobiografía
10 de septiembre 2023;Combined Print & E-Book Nonfiction;9;CRYING IN H MART;Michelle Zauner;73;Autobiografía
10 de septiembre 2023;Combined Print & E-Book Nonfiction;10;BRAIDING SWEETGRASS;Robin Wall Kimmerer;90;Naturaleza
10 de septiembre 2023;Combined Print & E-Book Nonfiction;11;BORN A CRIME;Trevor Noah;92;Memoria
10 de septiembre 2023;Combined Print & E-Book Nonfiction;12;NEVER ENOUGH;Jennifer Breheny Wallace;1;Ensayo
10 de septiembre 2023;Combined Print & E-Book Nonfiction;13;ALL ABOUT LOVE;Bell Hooks;57;Ensayo
10 de septiembre 2023;Combined Print & E-Book Nonfiction;14;THE BOOK OF CHARLIE;David Von Drehle;6;Biografía
10 de septiembre 2023;Combined Print & E-Book Nonfiction;15;EVERYTHING I KNOW ABOUT LOVE;Dolly Alderton;4;Memoria
17 de septiembre 2023;Combined Print & E-Book Fiction;1;FOURTH WING;Rebecca Yarros;18;Fantasía
17 de septiembre 2023;Combined Print & E-Book Fiction;2;ASSISTANT TO THE VILLAIN;Hannah Nicole Maehrer;1;Fantasía
17 de septiembre 2023;Combined Print & E-Book Fiction;3;TOM LAKE;Ann Patchett;5;Ficción Contemporánea
17 de septiembre 2023;Combined Print & E-Book Fiction;4;THE COWORKER;Freida McFadden;1;Thriller
17 de septiembre 2023;Combined Print & E-Book Fiction;5;THE BREAKAWAY;Jennifer Weiner;1;Romance Contemporáneo
17 de septiembre 2023;Combined Print & E-Book Fiction;6;THE HOUSEMAID;Freida McFadden;12;Thriller
17 de septiembre 2023;Combined Print & E-Book Fiction;7;TOO LATE;Colleen Hoover;10;Thriller
17 de septiembre 2023;Combined Print & E-Book Fiction;8;THE GIRL IN THE EAGLE'S TALONS;Karin Smirnoff;1;Thriller
17 de septiembre 2023;Combined Print & E-Book Fiction;9;IT ENDS WITH US;Colleen Hoover;116;Romance Contemporáneo
17 de septiembre 2023;Combined Print & E-Book Fiction;10;LESSONS IN CHEMISTRY;Bonnie Garmus;43;Ficción Histórica
17 de septiembre 2023;Combined Print & E-Book Fiction;11;THE COVENANT OF WATER;Abraham Verghese;18;Ficción Histórica
17 de septiembre 2023;Combined Print & E-Book Fiction;12;DEMON COPPERHEAD;Barbara Kingsolver;27;Ficción Histórica
17 de septiembre 2023;Combined Print & E-Book Fiction;13;THE HEAVEN & EARTH GROCERY STORE;James McBride;2;Ficción Contemporánea
17 de septiembre 2023;Combined Print & E-Book Fiction;14;VERITY;Colleen Hoover;91;Thriller psicológico
17 de septiembre 2023;Combined Print & E-Book Fiction;15;IT STARTS WITH US;Colleen Hoover;46;Romance Contemporáneo
17 de septiembre 2023;Combined Print & E-Book Nonfiction;1;KILLERS OF THE FLOWER MOON;David Grann;92;Historia
17 de septiembre 2023;Combined Print & E-Book Nonfiction;2;THE BODY KEEPS THE SCORE;Bessel van der Kolk;158;Psicología
17 de septiembre 2023;Combined Print & E-Book Nonfiction;3;OUTLIVE;Peter Attia with Bill Gifford;23;Ciencia
17 de septiembre 2023;Combined Print & E-Book Nonfiction;4;AMERICAN PROMETHEUS;Kai Bird and Martin J. Sherwin;9;Biografía
17 de septiembre 2023;Combined Print & E-Book Nonfiction;5;THE WAGER;David Grann;20;Historia
17 de septiembre 2023;Combined Print & E-Book Nonfiction;6;I'M GLAD MY MOM DIED;Jennette McCurdy;56;Autobiografía
17 de septiembre 2023;Combined Print & E-Book Nonfiction;7;GAMBLER;Billy Walters with Armen Keteyian;2;Autobiografía
17 de septiembre 2023;Combined Print & E-Book Nonfiction;8;BRAIDING SWEETGRASS;Robin Wall Kimmerer;91;Naturaleza
17 de septiembre 2023;Combined Print & E-Book Nonfiction;9;AN INMENSE WORLD;Ed Yong;14;Ciencia
17 de septiembre 2023;Combined Print & E-Book Nonfiction;10;CRYING IN H MART;Michelle Zauner;74;Autobiografía
17 de septiembre 2023;Combined Print & E-Book Nonfiction;11;VAX-UNVAX;Robert F. Kennedy and Brian Hooker;1;Ensayo
17 de septiembre 2023;Combined Print & E-Book Nonfiction;12;BORN A CRIME;Trevor Noah;93;Memoria
17 de septiembre 2023;Combined Print & E-Book Nonfiction;13;EVERYTHING I KNOW ABOUT LOVE;Dolly Alderton;5;Memoria
17 de septiembre 2023;Combined Print & E-Book Nonfiction;14;ALL ABOUT LOVE;Bell Hooks;58;Ensayo
17 de septiembre 2023;Combined Print & E-Book Nonfiction;15;EDUCATED;Tara Westover;150;Memoria
24 de septiembre 2023;Combined Print & E-Book Fiction;1;HOLLY;Stephen King;1;Misterio
24 de septiembre 2023;Combined Print & E-Book Fiction;2;THINGS WE LEFT BEHIND;Lucy Score;1;Romance Contemporáneo
24 de septiembre 2023;Combined Print & E-Book Fiction;3;PAYBACK IN DEATH;J.D. Robb;1;Misterio
24 de septiembre 2023;Combined Print & E-Book Fiction;4;FOURTH WING;Rebecca Yarros;19;Fantasía
24 de septiembre 2023;Combined Print & E-Book Fiction;5;THE RIVER WE REMEMBER; William Kent Krueger;1;Misterio
24 de septiembre 2023;Combined Print & E-Book Fiction;6;TOM LAKE;Ann Patchett;6;Ficción Contemporánea
24 de septiembre 2023;Combined Print & E-Book Fiction;7;THE LONGMIRE DEFENSE;Craig Johnson;1;Misterio
24 de septiembre 2023;Combined Print & E-Book Fiction;8;TOM CLANCY: WEAPONS GRADE;Don Bentley;1;Thriller
24 de septiembre 2023;Combined Print & E-Book Fiction;9;THE HOUSEMAID;Freida McFadden;13;Thriller
24 de septiembre 2023;Combined Print & E-Book Fiction;10;ASSISTANT TO THE VILLAIN;Hannah Nicole Maehrer;2;Fantasía
24 de septiembre 2023;Combined Print & E-Book Fiction;11;LESSONS IN CHEMISTRY;Bonnie Garmus;44;Ficción histórica
24 de septiembre 2023;Combined Print & E-Book Fiction;12;TOO LATE;Colleen Hoover;11;Thriller
24 de septiembre 2023;Combined Print & E-Book Fiction;13;THE RAGING STORM;Ann Cleeves;1;Misterio
24 de septiembre 2023;Combined Print & E-Book Fiction;14;THE COVENANT OF WATER;Abraham Verghese;19;Ficción histórica
24 de septiembre 2023;Combined Print & E-Book Fiction;15;CLIVE CUSSLER: CONDOR'S FURY;Graham Brown;1;Aventura
24 de septiembre 2023;Combined Print & E-Book Nonfiction;1;KILLERS OF THE FLOWER MOON;David Grann;93;Historia
24 de septiembre 2023;Combined Print & E-Book Nonfiction;2;OUTLIVE;Peter Attia with Bill Gifford;24;Ciencia
24 de septiembre 2023;Combined Print & E-Book Nonfiction;3;THE BODY KEEPS THE SCORE;Bessel van der Kolk;159;Psicología
24 de septiembre 2023;Combined Print & E-Book Nonfiction;4;THE COMING WAVE;Mustafa Suleyman with Michael Bhaskar;1;Ensayo
24 de septiembre 2023;Combined Print & E-Book Nonfiction;5;WHY WE LOVE BASEBALL;Joe Posnanski;1;Deporte
24 de septiembre 2023;Combined Print & E-Book Nonfiction;6;THE LAST POLITICIAN;Franklin Foer;1;Política
24 de septiembre 2023;Combined Print & E-Book Nonfiction;7;THE WAGER;David Grann;21;Historia
24 de septiembre 2023;Combined Print & E-Book Nonfiction;8;AMERICAN PROMETHEUS;Kai Bird and Martin J. Sherwin;10;Biografía
24 de septiembre 2023;Combined Print & E-Book Nonfiction;9;NECESSARY TROUBLE;Drew Gilpin Faust;2;Memoria
24 de septiembre 2023;Combined Print & E-Book Nonfiction;10;I'M GLAD MY MOM DIED;Jennette McCurdy;57;Autobiografía
24 de septiembre 2023;Combined Print & E-Book Nonfiction;11;SURE, I'LL JOIN YOUR CULT;Maria Bamford;1;Memoria
24 de septiembre 2023;Combined Print & E-Book Nonfiction;12;BRAIDING SWEETGRASS;Robin Wall Kimmerer;92;Naturaleza
24 de septiembre 2023;Combined Print & E-Book Nonfiction;13;AN INMENSE WORLD;Ed Yong;15;Ciencia
24 de septiembre 2023;Combined Print & E-Book Nonfiction;14;THE HIDDEN ROOTS OF WHITE SUPREMACY;Robert P. Jones;1;Historia
24 de septiembre 2023;Combined Print & E-Book Nonfiction;15;CRYING IN H MART;Michelle Zauner;75;Autobiografía
1 de octubre 2023;Combined Print & E-Book Fiction;1;VINCE FLYNN: CODE RED;Kyle Mills;1;Thriller
1 de octubre 2023;Combined Print & E-Book Fiction;2;HOLLY;Stephen King;2;Misterio
1 de octubre 2023;Combined Print & E-Book Fiction;3;FOURTH WING;Rebecca Yarros;20;Fantasía
1 de octubre 2023;Combined Print & E-Book Fiction;4;23 1/2 LIES;James Patterson;1;Thriller
1 de octubre 2023;Combined Print & E-Book Fiction;5;THINGS WE LEFT BEHIND;Lucy Score;2;Romance Contemporáneo
1 de octubre 2023;Combined Print & E-Book Fiction;6;FALL OF RUIN AND WRATH;Jennifer L. Armentrout;1;Fantasía
1 de octubre 2023;Combined Print & E-Book Fiction;7;TOM LAKE;Ann Patchett;7;Ficción Contemporánea
1 de octubre 2023;Combined Print & E-Book Fiction;8;LESSONS IN CHEMISTRY;Bonnie Garmus;45;Ficción Histórica
1 de octubre 2023;Combined Print & E-Book Fiction;9;THE HOUSEMAID;Freida McFadden;14;Thriller
1 de octubre 2023;Combined Print & E-Book Fiction;10;TOO LATE;Colleen Hoover;12;Thriller
1 de octubre 2023;Combined Print & E-Book Fiction;11;THE COVENANT OF WATER;Abraham Verghese;20;Ficción Histórica
1 de octubre 2023;Combined Print & E-Book Fiction;12;PAYBACK IN DEATH;J.D. Robb;2;Misterio
1 de octubre 2023;Combined Print & E-Book Fiction;13;ASSISTANT TO THE VILLAIN;Hannah Nicole Maehrer;3;Fantasía
1 de octubre 2023;Combined Print & E-Book Fiction;14;DEMON COPPERHEAD;Barbara Kingsolver;28;Ficción Histórica
1 de octubre 2023;Combined Print & E-Book Fiction;15;THE VASTER WILDS; Lauren Groff;1;Ficción Histórica
1 de octubre 2023;Combined Print & E-Book Nonfiction;1;ELON MUSK;Walter Isaacson;1;Biografía
1 de octubre 2023;Combined Print & E-Book Nonfiction;2;COUNTING THE COST;Jill Duggar with Derick Dillard and Craig Borlase;1;Memoria
1 de octubre 2023;Combined Print & E-Book Nonfiction;3;KILLERS OF THE FLOWER MOON;David Grann;94;Historia
1 de octubre 2023;Combined Print & E-Book Nonfiction;4;OUTLIVE;Peter Attia with Bill Gifford;25;Ciencia
1 de octubre 2023;Combined Print & E-Book Nonfiction;5;THE BODY KEEPS THE SCORE;Bessel van der Kolk;160;Psicología
1 de octubre 2023;Combined Print & E-Book Nonfiction;6;THE WAGER;David Grann;22;Historia
1 de octubre 2023;Combined Print & E-Book Nonfiction;7;SCATTERSHOT;Bernie Taupin;1;Memoria
1 de octubre 2023;Combined Print & E-Book Nonfiction;8;TO INFINITY AND BEYOND;Neil deGrasse Tyson and Lindsey Nyx Walker;1;Ciencia
1 de octubre 2023;Combined Print & E-Book Nonfiction;9;DOPPELGANGER; Naomi Klein;1;Ensayo
1 de octubre 2023;Combined Print & E-Book Nonfiction;10;TYRANNY OF THE MINORITY;Steven Levitsky and Daniel Ziblatt;1;Política
1 de octubre 2023;Combined Print & E-Book Nonfiction;11;AMERICAN PROMETHEUS;Kai Bird and Martin J. Sherwin;11;Biografía
1 de octubre 2023;Combined Print & E-Book Nonfiction;12;PUNISHED FOR DREAMING;Bettina L. Love;1;Ensayo
1 de octubre 2023;Combined Print & E-Book Nonfiction;13;I'M GLAD MY MOM DIED;Jennette McCurdy;58;Autobiografía
1 de octubre 2023;Combined Print & E-Book Nonfiction;14;THE COMING WAVE;Mustafa Suleyman with Michael Bhaskar;2;Ensayo
1 de octubre 2023;Combined Print & E-Book Nonfiction;15;BRAIDING SWEETGRASS;Robin Wall Kimmerer;93;Naturaleza
8 de octubre 2023;Combined Print & E-Book Fiction;1;THE LAST DEVIL TO DIE;Richard Osman;1;Thriller
8 de octubre 2023;Combined Print & E-Book Fiction;2;FOURTH WING;Rebecca Yarros;21;Fantasía
8 de octubre 2023;Combined Print & E-Book Fiction;3;HOLLY;Stephen King;3;Misterio
8 de octubre 2023;Combined Print & E-Book Fiction;4;TOM LAKE;Ann Patchett;8;Ficción Contemporánea
8 de octubre 2023;Combined Print & E-Book Fiction;5;THINGS WE LEFT BEHIND;Lucy Score;3;Romance Contemporáneo
8 de octubre 2023;Combined Print & E-Book Fiction;6;LESSONS IN CHEMISTRY;Bonnie Garmus;46;Ficción histórica
8 de octubre 2023;Combined Print & E-Book Fiction;7;VINCE FLYNN: CODE RED;Kyle Mills;2;Thriller
8 de octubre 2023;Combined Print & E-Book Fiction;8;THE HOUSEMAID;Freida McFadden;15;Thriller
8 de octubre 2023;Combined Print & E-Book Fiction;9;23 1/2 LIES;James Patterson;2;Thriller
8 de octubre 2023;Combined Print & E-Book Fiction;10;THE COVENANT OF WATER;Abraham Verghese;21;Ficción histórica
8 de octubre 2023;Combined Print & E-Book Fiction;11;MURDER IN THE FAMILY;Cara Hunter;1;Misterio
8 de octubre 2023;Combined Print & E-Book Fiction;12;STARTER VILLAIN;John Scalzi;1;Ciencia Ficción
8 de octubre 2023;Combined Print & E-Book Fiction;13;TOO LATE;Colleen Hoover;13;Thriller
8 de octubre 2023;Combined Print & E-Book Fiction;14;THE UNFORTUNATE SIDE EFFECTS OF HEARTBREAK AND MAGIC;Breanne Randall;1;Romance Contemporáneo
8 de octubre 2023;Combined Print & E-Book Fiction;15;BLESSING OF THE LOST GIRLS;J.A. Jance;1;Misterio
8 de octubre 2023;Combined Print & E-Book Nonfiction;1;THE DEMOCRAT PARTY HATES AMERICA;Mark R. Levin;1;Política
8 de octubre 2023;Combined Print & E-Book Nonfiction;2;ELON MUSK;Walter Isaacson;2;Biografía
8 de octubre 2023;Combined Print & E-Book Nonfiction;3;ASTOR; Anderson Cooper and Katherine Howe;1;Historia
8 de octubre 2023;Combined Print & E-Book Nonfiction;4;KILLERS OF THE FLOWER MOON;David Grann;95;Historia
8 de octubre 2023;Combined Print & E-Book Nonfiction;5;COUNTING THE COST;Jill Duggar with Derick Dillard and Craig Borlase;2;Memoria
8 de octubre 2023;Combined Print & E-Book Nonfiction;6;OUTLIVE;Peter Attia with Bill Gifford;26;Ciencia
8 de octubre 2023;Combined Print & E-Book Nonfiction;7;SOCIAL JUSTICE FALLACIES;Thomas Sowell;1;Ensayo
8 de octubre 2023;Combined Print & E-Book Nonfiction;8;BLACK AF HISTORY;Michael Harriot;1;Historia
8 de octubre 2023;Combined Print & E-Book Nonfiction;9;THE BODY KEEPS THE SCORE;Bessel van der Kolk;161;Psicología
8 de octubre 2023;Combined Print & E-Book Nonfiction;10;THE WAGER;David Grann;23;Historia
8 de octubre 2023;Combined Print & E-Book Nonfiction;11;THE MYSTERIOUS CASE OF RUDOLF DIESEL;Douglas Brunt;1;Historia
8 de octubre 2023;Combined Print & E-Book Nonfiction;12;AMERICAN PROMETHEUS;Kai Bird and Martin J. Sherwin;12;Biografía
8 de octubre 2023;Combined Print & E-Book Nonfiction;13;DOPPELGANGER;Naomi Klein;2;Ensayo
8 de octubre 2023;Combined Print & E-Book Nonfiction;14;WHY WE LOVE BASEBALL;Joe Posnanski;2;Deporte
8 de octubre 2023;Combined Print & E-Book Nonfiction;15;BRAIDING SWEETGRASS;Robin Wall Kimmerer;94;Naturaleza
15 de octubre 2023;Combined Print & E-Book Fiction;1;THE RUNNING GRAVE;Robert Galbraith;1;Thriller
15 de octubre 2023;Combined Print & E-Book Fiction;2;THE ARMOR OF LIGHT;Ken Follett;1;Ficción Histórica
15 de octubre 2023;Combined Print & E-Book Fiction;3;FOURTH WING;Rebecca Yarros;22;Fantasía
15 de octubre 2023;Combined Print & E-Book Fiction;4;12 MONTHS TO LIVE;James Patterson and Mike Lupica;1;Thriller
15 de octubre 2023;Combined Print & E-Book Fiction;5;HOUSE OF SKY AND BREATH; Sarah J. Maas;4;Fantasía
15 de octubre 2023;Combined Print & E-Book Fiction;6;HOLLY;Stephen King;4;Misterio
15 de octubre 2023;Combined Print & E-Book Fiction;7;HOUSE OF EARTH AND BLOOD;Sarah J. Maas;4;Fantasía
15 de octubre 2023;Combined Print & E-Book Fiction;8;TOM LAKE;Ann Patchett;9;Ficción Contemporánea
15 de octubre 2023;Combined Print & E-Book Fiction;9;LESSONS IN CHEMISTRY;Bonnie Garmus;47;Ficción Histórica
15 de octubre 2023;Combined Print & E-Book Fiction;10;THINGS WE LEFT BEHIND;Lucy Score;4;Romance Contemporáneo
15 de octubre 2023;Combined Print & E-Book Fiction;11;THE HOUSEMAID;Freida McFadden;16;Thriller
15 de octubre 2023;Combined Print & E-Book Fiction;12;THE FRAGILE THREADS OF POWER;V.E. Schwab;1;Fantasía
15 de octubre 2023;Combined Print & E-Book Fiction;13;ICEBREAKER;Hannah Grace;15;Romance Contemporáneo
15 de octubre 2023;Combined Print & E-Book Fiction;14;BRIGHT LIGHTS, BIG CHRISTMAS;Mary Kay Andrews;1;Ficción Contemporánea
15 de octubre 2023;Combined Print & E-Book Fiction;15;THE COVENANT OF WATER;Abraham Verghese;22;Ficción Histórica
15 de octubre 2023;Combined Print & E-Book Nonfiction;1;ENOUGH;Cassidy Hutchinson;1;Memoria
15 de octubre 2023;Combined Print & E-Book Nonfiction;2;KILLING THE WITCHES;Bill O'Reilly and Martin Dugard;1;Historia
15 de octubre 2023;Combined Print & E-Book Nonfiction;3;THE DEMOCRAT PARTY HATES AMERICA;Mark R. Levin;2;Política
15 de octubre 2023;Combined Print & E-Book Nonfiction;4;DEMOCRACY AWAKENING;Heather Cox Richardson;1;Política
15 de octubre 2023;Combined Print & E-Book Nonfiction;5;ELON MUSK;Walter Isaacson;3;Biografía
15 de octubre 2023;Combined Print & E-Book Nonfiction;6;KILLERS OF THE FLOWER MOON;David Grann;96;Historia
15 de octubre 2023;Combined Print & E-Book Nonfiction;7;THICKER THAN WATER;erry Washington;1;Autobiografía
15 de octubre 2023;Combined Print & E-Book Nonfiction;8;ASTOR;Anderson Cooper and Katherine Howe;2;Historia
15 de octubre 2023;Combined Print & E-Book Nonfiction;9;COUNTING THE COST;Jill Duggar with Derick Dillard and Craig Borlase;3;Memoria
15 de octubre 2023;Combined Print & E-Book Nonfiction;10;OUTLIVE;Peter Attia with Bill Gifford;27;Ciencia
15 de octubre 2023;Combined Print & E-Book Nonfiction;11;THE BODY KEEPS THE SCORE;Bessel van der Kolk;162;Psicología
15 de octubre 2023;Combined Print & E-Book Nonfiction;12;THE WAGER;David Grann;24;Historia
15 de octubre 2023;Combined Print & E-Book Nonfiction;13;BLACK AF HISTORY;Michael Harriot;2;Historia
15 de octubre 2023;Combined Print & E-Book Nonfiction;14;AMERICAN PROMETHEUS;Kai Bird and Martin J. Sherwin;13;Biografía
15 de octubre 2023;Combined Print & E-Book Nonfiction;15;THE MYSTERIOUS CASE OF RUDOLF DIESEL;Douglas Brunt;2;Historia
22 de octubre 2023;Combined Print & E-Book Fiction;1;JUDGMENT PREY;ohn Sandford;1;Thriller
22 de octubre 2023;Combined Print & E-Book Fiction;2;WILDFIRE;Hannah Grace;1;Romance Contemporáneo
22 de octubre 2023;Combined Print & E-Book Fiction;3;FOURTH WING;Rebecca Yarros;23;Fantasía
22 de octubre 2023;Combined Print & E-Book Fiction;4;SECOND ACT;Danielle Steel;1;Romance Contemporáneo
22 de octubre 2023;Combined Print & E-Book Fiction;5;HOLLY;Stephen King;5;Misterio
22 de octubre 2023;Combined Print & E-Book Fiction;6;DARK MEMORY;Christine Feehan;1;Thriller
22 de octubre 2023;Combined Print & E-Book Fiction;7;LESSONS IN CHEMISTRY;Bonnie Garmus;48;Ficción histórica
22 de octubre 2023;Combined Print & E-Book Fiction;8;TRUST;Hernan Diaz;1;Ficción Contemporánea
22 de octubre 2023;Combined Print & E-Book Fiction;9;12 MONTHS TO LIVE;James Patterson and Mike Lupica;2;Thriller
22 de octubre 2023;Combined Print & E-Book Fiction;10;ICEBREAKER;Hannah Grace;16;Romance Contemporáneo
22 de octubre 2023;Combined Print & E-Book Fiction;11;THE ARMOR OF LIGHT;Ken Follett;2;Ficción histórica
22 de octubre 2023;Combined Print & E-Book Fiction;12;TOM LAKE;Ann Patchett;10;Ficción Contemporánea
22 de octubre 2023;Combined Print & E-Book Fiction;13;THE HOUSEMAID;Freida McFadden;17;Thriller
22 de octubre 2023;Combined Print & E-Book Fiction;14;STARLING HOUSE; Alix E. Harrow;1;Fantasía
22 de octubre 2023;Combined Print & E-Book Fiction;15;THRONE OF THE FALLEN;Kerri Maniscalco;1;Fantasía
22 de octubre 2023;Combined Print & E-Book Nonfiction;1;GOING INFINITE; Michael Lewis;1;Ensayo
22 de octubre 2023;Combined Print & E-Book Nonfiction;2;THE DEMOCRAT PARTY HATES AMERICA;Mark R. Levin;3;Política
22 de octubre 2023;Combined Print & E-Book Nonfiction;3;KILLERS OF THE FLOWER MOON;David Grann;97;Historia
22 de octubre 2023;Combined Print & E-Book Nonfiction;4;KILLING THE WITCHES;Bill O'Reilly and Martin Dugard;2;Historia
